ID,Population,Treatment,Timepoint,Trial,Experiment_SVL,TopVelocity,Tb
178,Aubert,Hypoxia,T3,3,65.32,1.388888889,29.6
178,Aubert,Hypoxia,T3,4,65.32,1.388888889,29.6
178,Aubert,Hypoxia,T3,5,65.32,1.5625,29.6
178,Aubert,Hypoxia,T3,6,65.32,1.785714286,29.6
178,Aubert,Hypoxia,T3,7,65.32,0.961538462,29.6
178,Aubert,Hypoxia,T3,8,65.32,1.5625,29.6
178,Aubert,Hypoxia,T3,9,65.32,0.892857143,29.6
178,Aubert,Hypoxia,T3,10,65.32,1.5625,29.6
178,Aubert,Hypoxia,T3,11,65.32,1.388888889,29.6
178,Aubert,Hypoxia,T3,12,65.32,0.833333333,29.6
177,Astien,Hypoxia,T1,1,61.02,0.892857143,NA
177,Astien,Hypoxia,T1,2,61.02,1.5625,NA
177,Astien,Hypoxia,T1,3,61.02,1.785714286,NA
177,Astien,Hypoxia,T1,4,61.02,1.5625,NA
177,Astien,Hypoxia,T1,5,61.02,1.25,NA
177,Astien,Hypoxia,T1,6,61.02,1.5625,NA
177,Astien,Hypoxia,T1,7,61.02,2.083333333,NA
177,Astien,Hypoxia,T1,8,61.02,1.5625,NA
177,Astien,Hypoxia,T1,9,61.02,1.25,NA
177,Astien,Hypoxia,T1,10,61.02,1.785714286,NA
177,Astien,Hypoxia,T1,11,61.02,1.136363636,NA
177,Astien,Hypoxia,T1,12,61.02,1.5625,NA
177,Astien,Hypoxia,T2,1,62.97,1.25,29.5
177,Astien,Hypoxia,T2,2,62.97,2.083333333,29.5
177,Astien,Hypoxia,T2,3,62.97,1.041666667,29.5
177,Astien,Hypoxia,T2,4,62.97,1.785714286,29.5
177,Astien,Hypoxia,T2,5,62.97,1.388888889,29.5
177,Astien,Hypoxia,T2,6,62.97,1.388888889,29.5
177,Astien,Hypoxia,T2,7,62.97,1.5625,29.5
177,Astien,Hypoxia,T2,8,62.97,1.041666667,29.5
177,Astien,Hypoxia,T2,9,62.97,1.5625,29.5
177,Astien,Hypoxia,T2,10,62.97,1.5625,29.5
177,Astien,Hypoxia,T2,11,62.97,1.5625,29.5
177,Astien,Hypoxia,T2,12,62.97,1.388888889,29.5
177,Astien,Hypoxia,T3,1,64.53,1.5625,29.2
177,Astien,Hypoxia,T3,2,64.53,1.785714286,29.2
177,Astien,Hypoxia,T3,3,64.53,2.083333333,29.2
177,Astien,Hypoxia,T3,4,64.53,1.785714286,29.2
177,Astien,Hypoxia,T3,5,64.53,1.388888889,29.2
177,Astien,Hypoxia,T3,6,64.53,1.785714286,29.2
177,Astien,Hypoxia,T3,7,64.53,1.5625,29.2
177,Astien,Hypoxia,T3,8,64.53,1.25,29.2
177,Astien,Hypoxia,T3,9,64.53,1.388888889,29.2
177,Astien,Hypoxia,T3,10,64.53,1.388888889,29.2
177,Astien,Hypoxia,T3,11,64.53,1.388888889,29.2
177,Astien,Hypoxia,T3,12,64.53,1.25,29.2
176,Aubert,Hypoxia,T1,1,64.77,1.5625,NA
176,Aubert,Hypoxia,T1,2,64.77,1.785714286,NA
176,Aubert,Hypoxia,T1,3,64.77,1.388888889,NA
176,Aubert,Hypoxia,T1,4,64.77,1.5625,NA
176,Aubert,Hypoxia,T1,5,64.77,1.785714286,NA
176,Aubert,Hypoxia,T1,6,64.77,1.785714286,NA
176,Aubert,Hypoxia,T1,7,64.77,1.785714286,NA
176,Aubert,Hypoxia,T1,8,64.77,1.5625,NA
176,Aubert,Hypoxia,T1,9,64.77,1.785714286,NA
176,Aubert,Hypoxia,T1,10,64.77,2.083333333,NA
176,Aubert,Hypoxia,T1,11,64.77,1.5625,NA
176,Aubert,Hypoxia,T1,12,64.77,1.785714286,NA
176,Aubert,Hypoxia,T2,1,61.82,1.785714286,29
176,Aubert,Hypoxia,T2,2,61.82,1.785714286,29
176,Aubert,Hypoxia,T2,3,61.82,1.785714286,29
176,Aubert,Hypoxia,T2,4,61.82,1.5625,29
176,Aubert,Hypoxia,T2,5,61.82,1.5625,29
176,Aubert,Hypoxia,T2,6,61.82,1.5625,29
176,Aubert,Hypoxia,T2,7,61.82,1.785714286,29
176,Aubert,Hypoxia,T2,8,61.82,1.041666667,29
176,Aubert,Hypoxia,T2,9,61.82,1.5625,29
176,Aubert,Hypoxia,T2,10,61.82,1.388888889,29
176,Aubert,Hypoxia,T2,11,61.82,1.785714286,29
176,Aubert,Hypoxia,T2,12,61.82,1.785714286,29
176,Aubert,Hypoxia,T3,1,64.11,2.5,29.4
176,Aubert,Hypoxia,T3,2,64.11,2.083333333,29.4
176,Aubert,Hypoxia,T3,3,64.11,2.083333333,29.4
176,Aubert,Hypoxia,T3,4,64.11,1.785714286,29.4
176,Aubert,Hypoxia,T3,5,64.11,2.083333333,29.4
176,Aubert,Hypoxia,T3,6,64.11,2.083333333,29.4
176,Aubert,Hypoxia,T3,7,64.11,2.083333333,29.4
176,Aubert,Hypoxia,T3,8,64.11,2.083333333,29.4
176,Aubert,Hypoxia,T3,9,64.11,1.785714286,29.4
176,Aubert,Hypoxia,T3,10,64.11,NA,29.4
176,Aubert,Hypoxia,T3,11,64.11,NA,29.4
176,Aubert,Hypoxia,T3,12,64.11,NA,29.4
175,Aubert,Hypoxia,T1,1,67.07,2.083333333,NA
175,Aubert,Hypoxia,T1,2,67.07,1.785714286,NA
175,Aubert,Hypoxia,T1,3,67.07,1.388888889,NA
175,Aubert,Hypoxia,T1,4,67.07,1.5625,NA
175,Aubert,Hypoxia,T1,5,67.07,1.5625,NA
175,Aubert,Hypoxia,T1,6,67.07,1.388888889,NA
175,Aubert,Hypoxia,T1,7,67.07,1.136363636,NA
175,Aubert,Hypoxia,T1,8,67.07,1.388888889,NA
175,Aubert,Hypoxia,T1,9,67.07,1.25,NA
175,Aubert,Hypoxia,T1,10,67.07,1.136363636,NA
175,Aubert,Hypoxia,T1,11,67.07,0.961538462,NA
175,Aubert,Hypoxia,T1,12,67.07,1.388888889,NA
175,Aubert,Hypoxia,T2,1,66.92,1.5625,29.6
175,Aubert,Hypoxia,T2,2,66.92,1.785714286,29.6
175,Aubert,Hypoxia,T2,3,66.92,1.785714286,29.6
175,Aubert,Hypoxia,T2,4,66.92,1.785714286,29.6
175,Aubert,Hypoxia,T2,5,66.92,1.5625,29.6
175,Aubert,Hypoxia,T2,6,66.92,1.388888889,29.6
175,Aubert,Hypoxia,T2,7,66.92,1.785714286,29.6
175,Aubert,Hypoxia,T2,8,66.92,1.785714286,29.6
175,Aubert,Hypoxia,T2,9,66.92,1.5625,29.6
175,Aubert,Hypoxia,T2,10,66.92,1.5625,29.6
175,Aubert,Hypoxia,T2,11,66.92,1.5625,29.6
175,Aubert,Hypoxia,T2,12,66.92,1.136363636,29.6
175,Aubert,Hypoxia,T3,1,68.85,2.083333333,29.2
175,Aubert,Hypoxia,T3,2,68.85,1.25,29.2
175,Aubert,Hypoxia,T3,3,68.85,2.083333333,29.2
175,Aubert,Hypoxia,T3,4,68.85,1.5625,29.2
175,Aubert,Hypoxia,T3,5,68.85,1.5625,29.2
175,Aubert,Hypoxia,T3,6,68.85,1.136363636,29.2
175,Aubert,Hypoxia,T3,7,68.85,1.136363636,29.2
175,Aubert,Hypoxia,T3,8,68.85,1.25,29.2
175,Aubert,Hypoxia,T3,9,68.85,1.136363636,29.2
175,Aubert,Hypoxia,T3,10,68.85,1.136363636,29.2
175,Aubert,Hypoxia,T3,11,68.85,1.136363636,29.2
175,Aubert,Hypoxia,T3,12,68.85,1.041666667,29.2
174,Aubert,Hypoxia,T1,1,66.25,2.5,NA
174,Aubert,Hypoxia,T1,2,66.25,2.083333333,NA
174,Aubert,Hypoxia,T1,3,66.25,1.785714286,NA
174,Aubert,Hypoxia,T1,4,66.25,2.083333333,NA
174,Aubert,Hypoxia,T1,5,66.25,1.5625,NA
174,Aubert,Hypoxia,T1,6,66.25,2.083333333,NA
174,Aubert,Hypoxia,T1,7,66.25,1.5625,NA
174,Aubert,Hypoxia,T1,8,66.25,1.388888889,NA
174,Aubert,Hypoxia,T1,9,66.25,1.25,NA
174,Aubert,Hypoxia,T1,10,66.25,1.388888889,NA
174,Aubert,Hypoxia,T1,11,66.25,1.25,NA
174,Aubert,Hypoxia,T1,12,66.25,1.388888889,NA
174,Aubert,Hypoxia,T2,1,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,2,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,3,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,4,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,5,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,6,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,7,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,8,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,9,67.49,1.5625,29.5
174,Aubert,Hypoxia,T2,10,67.49,2.083333333,29.5
174,Aubert,Hypoxia,T2,11,67.49,1.785714286,29.5
174,Aubert,Hypoxia,T2,12,67.49,1.785714286,29.5
174,Aubert,Hypoxia,T3,1,69.4,1.388888889,29.8
174,Aubert,Hypoxia,T3,2,69.4,1.785714286,29.8
174,Aubert,Hypoxia,T3,3,69.4,1.5625,29.8
174,Aubert,Hypoxia,T3,4,69.4,1.5625,29.8
174,Aubert,Hypoxia,T3,5,69.4,1.785714286,29.8
174,Aubert,Hypoxia,T3,6,69.4,1.785714286,29.8
174,Aubert,Hypoxia,T3,7,69.4,1.785714286,29.8
174,Aubert,Hypoxia,T3,8,69.4,1.5625,29.8
174,Aubert,Hypoxia,T3,9,69.4,1.5625,29.8
174,Aubert,Hypoxia,T3,10,69.4,1.388888889,29.8
174,Aubert,Hypoxia,T3,11,69.4,1.785714286,29.8
174,Aubert,Hypoxia,T3,12,69.4,1.5625,29.8
172,Aubert,Hypoxia,T1,1,61.53,1.785714286,NA
172,Aubert,Hypoxia,T1,2,61.53,1.785714286,NA
172,Aubert,Hypoxia,T1,3,61.53,1.785714286,NA
172,Aubert,Hypoxia,T1,4,61.53,1.388888889,NA
172,Aubert,Hypoxia,T1,5,61.53,1.5625,NA
172,Aubert,Hypoxia,T1,6,61.53,1.041666667,NA
172,Aubert,Hypoxia,T1,7,61.53,1.5625,NA
172,Aubert,Hypoxia,T1,8,61.53,1.25,NA
172,Aubert,Hypoxia,T1,9,61.53,1.5625,NA
172,Aubert,Hypoxia,T1,10,61.53,1.136363636,NA
172,Aubert,Hypoxia,T1,11,61.53,0.735294118,NA
172,Aubert,Hypoxia,T1,12,61.53,0.961538462,NA
172,Aubert,Hypoxia,T2,1,60.47,1.5625,29.4
172,Aubert,Hypoxia,T2,2,60.47,2.083333333,29.4
172,Aubert,Hypoxia,T2,3,60.47,2.083333333,29.4
172,Aubert,Hypoxia,T2,4,60.47,1.5625,29.4
172,Aubert,Hypoxia,T2,5,60.47,2.5,29.4
172,Aubert,Hypoxia,T2,6,60.47,1.5625,29.4
172,Aubert,Hypoxia,T2,7,60.47,2.5,29.4
172,Aubert,Hypoxia,T2,8,60.47,2.083333333,29.4
172,Aubert,Hypoxia,T2,9,60.47,2.083333333,29.4
172,Aubert,Hypoxia,T2,10,60.47,1.785714286,29.4
172,Aubert,Hypoxia,T2,11,60.47,1.785714286,29.4
172,Aubert,Hypoxia,T2,12,60.47,1.5625,29.4
172,Aubert,Hypoxia,T3,1,64.27,1.785714286,29.4
172,Aubert,Hypoxia,T3,2,64.27,1.785714286,29.4
172,Aubert,Hypoxia,T3,3,64.27,2.5,29.4
172,Aubert,Hypoxia,T3,4,64.27,1.785714286,29.4
172,Aubert,Hypoxia,T3,5,64.27,2.083333333,29.4
172,Aubert,Hypoxia,T3,6,64.27,2.083333333,29.4
172,Aubert,Hypoxia,T3,7,64.27,1.785714286,29.4
172,Aubert,Hypoxia,T3,8,64.27,1.5625,29.4
172,Aubert,Hypoxia,T3,9,64.27,2.083333333,29.4
172,Aubert,Hypoxia,T3,10,64.27,1.785714286,29.4
172,Aubert,Hypoxia,T3,11,64.27,1.785714286,29.4
172,Aubert,Hypoxia,T3,12,64.27,2.083333333,29.4
171,Lambege,Hypoxia,T1,1,64.52,0.520833333,NA
171,Lambege,Hypoxia,T1,2,64.52,0.961538462,NA
171,Lambege,Hypoxia,T1,3,64.52,1.136363636,NA
171,Lambege,Hypoxia,T1,4,64.52,1.25,NA
171,Lambege,Hypoxia,T1,5,64.52,1.388888889,NA
171,Lambege,Hypoxia,T1,6,64.52,1.136363636,NA
171,Lambege,Hypoxia,T1,7,64.52,0.78125,NA
171,Lambege,Hypoxia,T1,8,64.52,1.25,NA
171,Lambege,Hypoxia,T1,9,64.52,0.892857143,NA
171,Lambege,Hypoxia,T1,10,64.52,1.388888889,NA
171,Lambege,Hypoxia,T1,11,64.52,1.136363636,NA
171,Lambege,Hypoxia,T1,12,64.52,0.595238095,NA
171,Lambege,Hypoxia,T2,1,62.48,1.25,28.4
171,Lambege,Hypoxia,T2,2,62.48,0.735294118,28.4
171,Lambege,Hypoxia,T2,3,62.48,1.388888889,28.4
171,Lambege,Hypoxia,T2,4,62.48,0.446428571,28.4
171,Lambege,Hypoxia,T2,5,62.48,1.25,28.4
171,Lambege,Hypoxia,T2,6,62.48,0.892857143,28.4
171,Lambege,Hypoxia,T2,7,62.48,1.5625,28.4
171,Lambege,Hypoxia,T2,8,62.48,1.136363636,28.4
171,Lambege,Hypoxia,T2,9,62.48,1.5625,28.4
171,Lambege,Hypoxia,T2,10,62.48,1.5625,28.4
171,Lambege,Hypoxia,T2,11,62.48,1.388888889,28.4
171,Lambege,Hypoxia,T2,12,62.48,1.25,28.4
170,Lambege,Hypoxia,T1,1,65.17,1.041666667,NA
170,Lambege,Hypoxia,T1,2,65.17,1.785714286,NA
170,Lambege,Hypoxia,T1,3,65.17,1.785714286,NA
170,Lambege,Hypoxia,T1,4,65.17,1.5625,NA
170,Lambege,Hypoxia,T1,5,65.17,1.785714286,NA
170,Lambege,Hypoxia,T1,6,65.17,2.083333333,NA
170,Lambege,Hypoxia,T1,7,65.17,1.5625,NA
170,Lambege,Hypoxia,T1,8,65.17,1.388888889,NA
170,Lambege,Hypoxia,T1,9,65.17,1.785714286,NA
170,Lambege,Hypoxia,T1,10,65.17,0.892857143,NA
170,Lambege,Hypoxia,T1,11,65.17,1.785714286,NA
170,Lambege,Hypoxia,T1,12,65.17,1.5625,NA
170,Lambege,Hypoxia,T2,1,62.91,1.136363636,29.4
170,Lambege,Hypoxia,T2,2,62.91,0.961538462,29.4
170,Lambege,Hypoxia,T2,3,62.91,1.785714286,29.4
170,Lambege,Hypoxia,T2,4,62.91,1.5625,29.4
170,Lambege,Hypoxia,T2,5,62.91,1.5625,29.4
170,Lambege,Hypoxia,T2,6,62.91,1.25,29.4
170,Lambege,Hypoxia,T2,7,62.91,1.785714286,29.4
170,Lambege,Hypoxia,T2,8,62.91,1.5625,29.4
170,Lambege,Hypoxia,T2,9,62.91,1.388888889,29.4
170,Lambege,Hypoxia,T2,10,62.91,1.388888889,29.4
170,Lambege,Hypoxia,T2,11,62.91,1.5625,29.4
170,Lambege,Hypoxia,T2,12,62.91,1.5625,29.4
170,Lambege,Hypoxia,T3,1,66.07,2.083333333,28.8
170,Lambege,Hypoxia,T3,2,66.07,2.083333333,28.8
170,Lambege,Hypoxia,T3,3,66.07,2.083333333,28.8
170,Lambege,Hypoxia,T3,4,66.07,2.083333333,28.8
170,Lambege,Hypoxia,T3,5,66.07,1.388888889,28.8
170,Lambege,Hypoxia,T3,6,66.07,1.136363636,28.8
170,Lambege,Hypoxia,T3,7,66.07,1.388888889,28.8
170,Lambege,Hypoxia,T3,8,66.07,1.5625,28.8
170,Lambege,Hypoxia,T3,9,66.07,1.785714286,28.8
170,Lambege,Hypoxia,T3,10,66.07,2.083333333,28.8
170,Lambege,Hypoxia,T3,11,66.07,1.25,28.8
170,Lambege,Hypoxia,T3,12,66.07,1.388888889,28.8
169,Lambege,Hypoxia,T1,1,62.04,1.785714286,NA
169,Lambege,Hypoxia,T1,2,62.04,1.388888889,NA
169,Lambege,Hypoxia,T1,3,62.04,1.388888889,NA
169,Lambege,Hypoxia,T1,4,62.04,1.5625,NA
169,Lambege,Hypoxia,T1,5,62.04,1.5625,NA
169,Lambege,Hypoxia,T1,6,62.04,1.25,NA
169,Lambege,Hypoxia,T1,7,62.04,1.785714286,NA
169,Lambege,Hypoxia,T1,8,62.04,1.5625,NA
169,Lambege,Hypoxia,T1,9,62.04,1.136363636,NA
169,Lambege,Hypoxia,T1,10,62.04,0.961538462,NA
169,Lambege,Hypoxia,T1,11,62.04,1.25,NA
169,Lambege,Hypoxia,T1,12,62.04,1.25,NA
169,Lambege,Hypoxia,T2,1,63.94,1.785714286,29.4
169,Lambege,Hypoxia,T2,2,63.94,1.136363636,29.4
169,Lambege,Hypoxia,T2,3,63.94,1.785714286,29.4
169,Lambege,Hypoxia,T2,4,63.94,0.961538462,29.4
169,Lambege,Hypoxia,T2,5,63.94,1.785714286,29.4
169,Lambege,Hypoxia,T2,6,63.94,1.388888889,29.4
169,Lambege,Hypoxia,T2,7,63.94,1.5625,29.4
169,Lambege,Hypoxia,T2,8,63.94,1.5625,29.4
169,Lambege,Hypoxia,T2,9,63.94,1.5625,29.4
169,Lambege,Hypoxia,T2,10,63.94,1.785714286,29.4
169,Lambege,Hypoxia,T2,11,63.94,1.388888889,29.4
169,Lambege,Hypoxia,T2,12,63.94,1.136363636,29.4
169,Lambege,Hypoxia,T3,1,64.89,0.833333333,29.9
169,Lambege,Hypoxia,T3,2,64.89,1.785714286,29.9
169,Lambege,Hypoxia,T3,3,64.89,2.083333333,29.9
169,Lambege,Hypoxia,T3,4,64.89,1.388888889,29.9
169,Lambege,Hypoxia,T3,5,64.89,2.083333333,29.9
169,Lambege,Hypoxia,T3,6,64.89,1.5625,29.9
169,Lambege,Hypoxia,T3,7,64.89,1.785714286,29.9
169,Lambege,Hypoxia,T3,8,64.89,1.5625,29.9
169,Lambege,Hypoxia,T3,9,64.89,1.5625,29.9
169,Lambege,Hypoxia,T3,10,64.89,1.388888889,29.9
169,Lambege,Hypoxia,T3,11,64.89,1.5625,29.9
169,Lambege,Hypoxia,T3,12,64.89,1.136363636,29.9
168,Lambege,Hypoxia,T1,1,65,2.083333333,NA
168,Lambege,Hypoxia,T1,2,65,2.083333333,NA
168,Lambege,Hypoxia,T1,3,65,1.785714286,NA
168,Lambege,Hypoxia,T1,4,65,2.083333333,NA
168,Lambege,Hypoxia,T1,5,65,1.785714286,NA
168,Lambege,Hypoxia,T1,6,65,1.785714286,NA
168,Lambege,Hypoxia,T1,7,65,1.25,NA
168,Lambege,Hypoxia,T1,8,65,0.961538462,NA
168,Lambege,Hypoxia,T1,9,65,1.136363636,NA
168,Lambege,Hypoxia,T1,10,65,1.25,NA
168,Lambege,Hypoxia,T1,11,65,1.388888889,NA
168,Lambege,Hypoxia,T1,12,65,0.694444444,NA
168,Lambege,Hypoxia,T2,1,63.99,2.5,29.6
168,Lambege,Hypoxia,T2,2,63.99,2.083333333,29.6
168,Lambege,Hypoxia,T2,3,63.99,2.083333333,29.6
168,Lambege,Hypoxia,T2,4,63.99,1.25,29.6
168,Lambege,Hypoxia,T2,5,63.99,1.785714286,29.6
168,Lambege,Hypoxia,T2,6,63.99,2.083333333,29.6
168,Lambege,Hypoxia,T2,7,63.99,2.083333333,29.6
168,Lambege,Hypoxia,T2,8,63.99,2.5,29.6
168,Lambege,Hypoxia,T2,9,63.99,1.5625,29.6
168,Lambege,Hypoxia,T2,10,63.99,2.083333333,29.6
168,Lambege,Hypoxia,T2,11,63.99,2.083333333,29.6
168,Lambege,Hypoxia,T2,12,63.99,1.5625,29.6
168,Lambege,Hypoxia,T3,1,64.82,2.5,28.8
168,Lambege,Hypoxia,T3,2,64.82,1.5625,28.8
168,Lambege,Hypoxia,T3,3,64.82,2.083333333,28.8
168,Lambege,Hypoxia,T3,4,64.82,1.5625,28.8
168,Lambege,Hypoxia,T3,5,64.82,2.083333333,28.8
168,Lambege,Hypoxia,T3,6,64.82,1.5625,28.8
168,Lambege,Hypoxia,T3,7,64.82,1.785714286,28.8
168,Lambege,Hypoxia,T3,8,64.82,1.5625,28.8
168,Lambege,Hypoxia,T3,9,64.82,1.388888889,28.8
168,Lambege,Hypoxia,T3,10,64.82,1.388888889,28.8
168,Lambege,Hypoxia,T3,11,64.82,1.5625,28.8
168,Lambege,Hypoxia,T3,12,64.82,1.5625,28.8
167,Aubert,Hypoxia,T1,1,66.6,2.083333333,NA
167,Aubert,Hypoxia,T1,2,66.6,1.785714286,NA
167,Aubert,Hypoxia,T1,3,66.6,2.083333333,NA
167,Aubert,Hypoxia,T1,4,66.6,2.083333333,NA
167,Aubert,Hypoxia,T1,5,66.6,1.785714286,NA
167,Aubert,Hypoxia,T1,6,66.6,1.785714286,NA
167,Aubert,Hypoxia,T1,7,66.6,1.5625,NA
167,Aubert,Hypoxia,T1,8,66.6,1.785714286,NA
167,Aubert,Hypoxia,T1,9,66.6,1.5625,NA
167,Aubert,Hypoxia,T1,10,66.6,1.785714286,NA
167,Aubert,Hypoxia,T1,11,66.6,1.388888889,NA
167,Aubert,Hypoxia,T1,12,66.6,1.25,NA
167,Aubert,Hypoxia,T2,1,64.82,0.78125,30
167,Aubert,Hypoxia,T2,2,64.82,1.388888889,30
167,Aubert,Hypoxia,T2,3,64.82,1.5625,30
167,Aubert,Hypoxia,T2,4,64.82,1.785714286,30
167,Aubert,Hypoxia,T2,5,64.82,1.785714286,30
167,Aubert,Hypoxia,T2,6,64.82,1.5625,30
167,Aubert,Hypoxia,T2,7,64.82,1.5625,30
167,Aubert,Hypoxia,T2,8,64.82,1.785714286,30
167,Aubert,Hypoxia,T2,9,64.82,1.388888889,30
167,Aubert,Hypoxia,T2,10,64.82,1.785714286,30
167,Aubert,Hypoxia,T2,11,64.82,1.5625,30
167,Aubert,Hypoxia,T2,12,64.82,1.388888889,30
167,Aubert,Hypoxia,T3,1,67.82,0.961538462,29
167,Aubert,Hypoxia,T3,2,67.82,1.785714286,29
167,Aubert,Hypoxia,T3,3,67.82,1.388888889,29
167,Aubert,Hypoxia,T3,4,67.82,1.785714286,29
167,Aubert,Hypoxia,T3,5,67.82,1.388888889,29
167,Aubert,Hypoxia,T3,6,67.82,2.083333333,29
167,Aubert,Hypoxia,T3,7,67.82,1.785714286,29
167,Aubert,Hypoxia,T3,8,67.82,1.5625,29
167,Aubert,Hypoxia,T3,9,67.82,1.785714286,29
167,Aubert,Hypoxia,T3,10,67.82,1.785714286,29
167,Aubert,Hypoxia,T3,11,67.82,1.5625,29
167,Aubert,Hypoxia,T3,12,67.82,1.785714286,29
166,Aubert,Hypoxia,T1,1,63.32,1.5625,NA
166,Aubert,Hypoxia,T1,2,63.32,2.083333333,NA
166,Aubert,Hypoxia,T1,3,63.32,2.083333333,NA
166,Aubert,Hypoxia,T1,4,63.32,2.083333333,NA
166,Aubert,Hypoxia,T1,5,63.32,2.083333333,NA
166,Aubert,Hypoxia,T1,6,63.32,1.785714286,NA
166,Aubert,Hypoxia,T1,7,63.32,1.785714286,NA
166,Aubert,Hypoxia,T1,8,63.32,1.5625,NA
166,Aubert,Hypoxia,T1,9,63.32,1.388888889,NA
166,Aubert,Hypoxia,T1,10,63.32,1.5625,NA
166,Aubert,Hypoxia,T1,11,63.32,1.5625,NA
166,Aubert,Hypoxia,T1,12,63.32,1.388888889,NA
166,Aubert,Hypoxia,T2,1,61.71,2.5,30
166,Aubert,Hypoxia,T2,2,61.71,1.5625,30
166,Aubert,Hypoxia,T2,3,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,4,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,5,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,6,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,7,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,8,61.71,1.5625,30
166,Aubert,Hypoxia,T2,9,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,10,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,11,61.71,1.785714286,30
166,Aubert,Hypoxia,T2,12,61.71,1.785714286,30
166,Aubert,Hypoxia,T3,1,63.56,1.785714286,29
166,Aubert,Hypoxia,T3,2,63.56,2.083333333,29
166,Aubert,Hypoxia,T3,3,63.56,1.5625,29
166,Aubert,Hypoxia,T3,4,63.56,0.833333333,29
166,Aubert,Hypoxia,T3,5,63.56,1.785714286,29
166,Aubert,Hypoxia,T3,6,63.56,1.388888889,29
166,Aubert,Hypoxia,T3,7,63.56,2.083333333,29
166,Aubert,Hypoxia,T3,8,63.56,1.785714286,29
166,Aubert,Hypoxia,T3,9,63.56,1.5625,29
166,Aubert,Hypoxia,T3,10,63.56,1.785714286,29
166,Aubert,Hypoxia,T3,11,63.56,1.5625,29
166,Aubert,Hypoxia,T3,12,63.56,1.785714286,29
165,Lambege,Hypoxia,T1,1,69.06,0.833333333,NA
165,Lambege,Hypoxia,T1,2,69.06,1.5625,NA
165,Lambege,Hypoxia,T1,3,69.06,1.5625,NA
165,Lambege,Hypoxia,T1,4,69.06,1.041666667,NA
165,Lambege,Hypoxia,T1,5,69.06,1.041666667,NA
165,Lambege,Hypoxia,T1,6,69.06,1.388888889,NA
165,Lambege,Hypoxia,T1,7,69.06,1.388888889,NA
165,Lambege,Hypoxia,T1,8,69.06,1.041666667,NA
165,Lambege,Hypoxia,T1,9,69.06,1.5625,NA
165,Lambege,Hypoxia,T1,10,69.06,1.25,NA
165,Lambege,Hypoxia,T1,11,69.06,1.136363636,NA
165,Lambege,Hypoxia,T1,12,69.06,1.388888889,NA
165,Lambege,Hypoxia,T2,1,67.04,1.5625,30.5
165,Lambege,Hypoxia,T2,2,67.04,1.785714286,30.5
165,Lambege,Hypoxia,T2,3,67.04,1.785714286,30.5
165,Lambege,Hypoxia,T2,4,67.04,1.5625,30.5
165,Lambege,Hypoxia,T2,5,67.04,1.5625,30.5
165,Lambege,Hypoxia,T2,6,67.04,1.388888889,30.5
165,Lambege,Hypoxia,T2,7,67.04,2.083333333,30.5
165,Lambege,Hypoxia,T2,8,67.04,1.5625,30.5
165,Lambege,Hypoxia,T2,9,67.04,1.5625,30.5
165,Lambege,Hypoxia,T2,10,67.04,1.785714286,30.5
165,Lambege,Hypoxia,T2,11,67.04,1.785714286,30.5
165,Lambege,Hypoxia,T2,12,67.04,1.5625,30.5
165,Lambege,Hypoxia,T3,1,70.51,0.78125,29.2
165,Lambege,Hypoxia,T3,2,70.51,2.083333333,29.2
165,Lambege,Hypoxia,T3,3,70.51,2.083333333,29.2
165,Lambege,Hypoxia,T3,4,70.51,1.785714286,29.2
165,Lambege,Hypoxia,T3,5,70.51,1.5625,29.2
165,Lambege,Hypoxia,T3,6,70.51,1.785714286,29.2
165,Lambege,Hypoxia,T3,7,70.51,1.388888889,29.2
165,Lambege,Hypoxia,T3,8,70.51,2.083333333,29.2
165,Lambege,Hypoxia,T3,9,70.51,1.136363636,29.2
165,Lambege,Hypoxia,T3,10,70.51,1.785714286,29.2
165,Lambege,Hypoxia,T3,11,70.51,1.5625,29.2
165,Lambege,Hypoxia,T3,12,70.51,1.785714286,29.2
164,Lambege,Hypoxia,T1,1,56.45,0.416666667,NA
164,Lambege,Hypoxia,T1,2,56.45,0.431034483,NA
164,Lambege,Hypoxia,T1,3,56.45,0.892857143,NA
164,Lambege,Hypoxia,T1,4,56.45,1.136363636,NA
164,Lambege,Hypoxia,T1,5,56.45,0.568181818,NA
164,Lambege,Hypoxia,T1,6,56.45,0.625,NA
164,Lambege,Hypoxia,T1,7,56.45,0.5,NA
164,Lambege,Hypoxia,T1,8,56.45,0.833333333,NA
